DUECA time,xdotdot,FrameSignature,Roll raw,Pitch raw,Yaw raw,X raw,Y raw,Z raw
6757600,0.0111816,25839,286.417,-4.52711,-4374.17,2833.13,439.033,5357.21
6758000,0.0111814,25842,286.392,-4.56524,-4374.15,2833.12,439.015,5357.05
6758400,0.0111813,25846,286.37,-4.6174,-4374.15,2833.1,438.99,5356.85
6758800,0.0111811,25850,286.352,-4.67783,-4374.16,2833.12,438.962,5356.65
6759200,0.011181,25858,286.325,-4.81669,-4374.22,2833.2,438.897,5356.16
6759600,0.011181,25862,286.319,-4.88629,-4374.27,2833.26,438.866,5355.9
6760000,0.0111809,25865,286.329,-4.92613,-4374.32,2833.32,438.844,5355.71
6760400,0.0111809,25869,286.366,-4.9623,-4374.37,2833.39,438.817,5355.47
6760800,0.011181,25877,286.46,-5.02642,-4374.51,2833.57,438.783,5355.14
6761200,0.011181,25881,286.471,-5.09347,-4374.59,2833.67,438.753,5354.85
6761600,0.0111811,25884,286.46,-5.15706,-4374.63,2833.74,438.727,5354.54
6762000,0.0111812,25892,286.45,-5.27329,-4374.69,2833.89,438.677,5353.86
6762400,0.0111813,25896,286.484,-5.286,-4374.74,2833.96,438.672,5353.75
6762800,0.0111815,25900,286.529,-5.29523,-4374.8,2834.04,438.671,5353.69
6763200,0.0111817,25903,286.562,-5.30402,-4374.85,2834.1,438.664,5353.63
6763600,0.0111819,25907,286.61,-5.3101,-4374.91,2834.18,438.659,5353.57
6764000,0.0111821,25915,286.66,-5.33593,-4375.02,2834.31,438.652,5353.29
6764400,0.0111823,25919,286.665,-5.37188,-4375.05,2834.37,438.64,5353
6764800,0.0111826,25923,286.661,-5.423,-4375.07,2834.44,438.62,5352.66
6765200,0.0111828,25930,286.695,-5.49021,-4375.17,2834.59,438.589,5352.18
6765600,0.0111831,25934,286.717,-5.53249,-4375.23,2834.69,438.577,5351.92
6766000,0.0111834,25938,286.727,-5.58051,-4375.27,2834.79,438.554,5351.59
6766400,0.0111837,25942,286.743,-5.61618,-4375.31,2834.88,438.539,5351.28
6766800,0.011184,25949,286.783,-5.65431,-4375.37,2835.02,438.52,5350.83
6767200,0.0111844,25953,286.81,-5.66819,-4375.4,2835.11,438.511,5350.63
6767600,0.0111847,25957,286.836,-5.68124,-4375.45,2835.19,438.502,5350.47
6768000,0.0111851,25965,286.874,-5.71301,-4375.51,2835.36,438.482,5350.02
6768400,0.0111854,25969,286.889,-5.72912,-4375.54,2835.43,438.477,5349.79
6768800,0.0111858,25972,286.898,-5.74251,-4375.56,2835.49,438.465,5349.57
6769200,0.0111862,25976,286.921,-5.75765,-4375.6,2835.58,438.463,5349.36
6769600,0.0111865,25984,286.945,-5.80619,-4375.66,2835.77,438.437,5348.88
6770000,0.0111869,25988,286.952,-5.83701,-4375.68,2835.86,438.422,5348.55
6770400,0.0111873,25991,286.954,-5.86342,-4375.69,2835.92,438.404,5348.27
6770800,0.0111877,25995,286.97,-5.88955,-4375.71,2836.01,438.392,5347.97
6771200,0.0111881,25999,287.003,-5.90084,-4375.75,2836.1,438.382,5347.78
6771600,0.0111885,26007,287.038,-5.91803,-4375.85,2836.23,438.39,5347.55
6772000,0.0111889,26010,287.02,-5.94035,-4375.85,2836.24,438.388,5347.33
6772400,0.0111893,26018,286.923,-6.02276,-4375.74,2836.21,438.376,5346.62
6772800,0.0111897,26018,286.923,-6.02276,-4375.74,2836.21,438.376,5346.62
6773200,0.0111901,26025,286.893,-6.03553,-4375.7,2836.19,438.391,5346.3
6773600,0.0111905,26029,286.894,-6.03186,-4375.72,2836.2,438.406,5346.24
6774000,0.0111908,26033,286.894,-6.03085,-4375.73,2836.22,438.413,5346.17
6774400,0.0111912,26040,286.887,-6.02412,-4375.72,2836.23,438.44,5346
6774800,0.0111916,26044,286.864,-6.03758,-4375.71,2836.24,438.45,5345.77
6775200,0.011192,26052,286.792,-6.11967,-4375.7,2836.3,438.439,5345.01
6775600,0.0111924,26056,286.759,-6.17705,-4375.71,2836.35,438.429,5344.52
6776000,0.0111928,26059,286.736,-6.21989,-4375.72,2836.4,438.415,5344.14
6776400,0.0111931,26063,286.702,-6.27695,-4375.73,2836.45,438.403,5343.61
6776800,0.0111935,26067,286.653,-6.34345,-4375.72,2836.48,438.387,5343.02
6777200,0.0111939,26074,286.561,-6.43805,-4375.66,2836.49,438.373,5341.97
6777600,0.0111942,26078,286.514,-6.47518,-4375.61,2836.47,438.375,5341.5
6778000,0.010683,26082,286.47,-6.49963,-4375.56,2836.43,438.378,5341.09
6778400,0.0096601,26089,286.406,-6.52078,-4375.47,2836.35,438.387,5340.4
6778800,0.00863725,26093,286.37,-6.5301,-4375.41,2836.29,438.392,5340.04
6779200,0.00761441,26097,286.331,-6.54221,-4375.34,2836.23,438.399,5339.63
6779600,0.00659159,26105,286.25,-6.59169,-4375.22,2836.13,438.392,5338.66
6780000,0.0055688,26108,286.213,-6.62278,-4375.18,2836.11,438.383,5338.26
6780400,0.00454604,26112,286.159,-6.68221,-4375.12,2836.07,438.37,5337.6
6780800,0.00352331,26116,286.089,-6.76638,-4375.05,2836.04,438.342,5336.72
6781200,0.00250064,26123,285.515,-7.15864,-4367.45,2832.02,437.758,5308.42
6781600,0.00147801,26127,142.218,-30.7293,-2010.36,1365.4,167.818,2530.88
6782000,0.000455437,26131,71.955,-60.2336,-602.507,481.39,16.3079,885.182
6782400,-5.54838e-05,26135,100.351,-64.602,-1654.01,1139.99,90.9131,2117.15
6782800,-5.47394e-05,26143,45.4879,-90.4174,-138.073,197.53,-25.1021,351.529
6783200,-5.39378e-05,26146,39.4529,-95.8959,-66.1404,160.337,-34.0368,283.335
6783600,-5.30827e-05,26150,34.4141,-101.425,-39.6834,139.214,-41.4308,248.909
6784000,-5.21774e-05,26158,63.319,-101.975,-1070.41,590.074,20.5266,1184.65
6784400,-5.12254e-05,26161,169.21,-92.4604,-2943.03,1754.55,227.82,3373.24
6784800,-5.023e-05,26165,224.273,-80.3475,-3950.46,2499.68,358.247,4717.17
6785200,-4.91945e-05,26169,241.179,-70.3158,-4239.27,2705.24,389.018,5108.75
6785600,-4.8122e-05,26176,251.818,-58.3269,-4319.55,2761.69,406.639,5217.45
6786000,-4.70157e-05,26180,254.554,-53.9018,-4328.76,2770.98,410.782,5233.52
6786400,-4.58787e-05,26184,221.857,-57.1929,-3297.71,2312.37,341.841,4275.03
6786800,-4.4714e-05,26192,80.7825,-74.2999,-1152.47,842.755,58.1326,1604.82
6787200,-4.35245e-05,26195,55.6939,-81.3038,-449.415,376.613,1.79227,754.438
6787600,-0.000232304,26199,41.4073,-88.9999,-128.888,176.768,-25.6503,376.443
6788000,-0.00127093,26203,34.0576,-95.1515,-50.8597,132.568,-38.3015,298.642
6788400,-0.00342811,26207,147.899,-86.0397,-2607.45,1592.38,193.693,3095.05
6788800,-0.00664662,26214,228.233,-72.7461,-4146.8,2641.11,371.57,5047.86
6789200,-0.0107287,26218,238.952,-66.9863,-4279.38,2714.05,387.956,5189.61
6789600,-0.0154308,26226,247.583,-58.8528,-4318.17,2745.54,400.918,5244.45
6790000,-0.0205108,26230,249.458,-56.0144,-4322.44,2749.85,403.965,5252.58
6790400,-0.0257519,26233,250.366,-54.2158,-4324.11,2751.64,405.723,5255.3
6790800,-0.0309723,26237,177.677,-59.8685,-2931.43,1908.58,261.232,3665.31
6791200,-0.0360269,26244,48.1129,-76.3222,-373.239,297.156,-14.3438,656.782
6791600,-0.0408066,26248,33.7684,-84.1571,-107.58,147.829,-36.4312,361.826
6792000,-0.0452335,26252,26.4316,-90.5278,-48.6146,111.78,-46.352,297.288
